ticker,definition,signal_date,classification,success_70_10,recovery_20,recovery_25,recovery_30,recovery_35,recovery_40,rsi_change_3,rsi_change_5,rsi_change_10,volume_s1,volume_first,rsi_first
NAKA,E_base_breakout,2026-07-20,no_significant_move,False,S-20,S-20,S-20,S-20,S-4,-4.1540371123310535,14.227094757001176,6.448028616006759,0.8106079559669752,S-4,S-20
NAKA,C_20_in_1_3,2026-07-21,no_significant_move,False,S-20,S-20,S-20,S-15,S-5,9.313289314088223,10.011601769699439,14.997877653785608,1.2373289525267421,S-5,S-20
NAKA,D_rapid_expansion,2026-07-21,no_significant_move,False,S-20,S-20,S-20,S-15,S-5,9.313289314088223,10.011601769699439,14.997877653785608,1.2373289525267421,S-5,S-20
MEDS,A_10_from_low,2026-05-26,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-10.317189563334445,-24.43954289529612,7.327786479626816,0.24143521772528753,S-5,S-20
MEDS,B_20_from_low,2026-05-28,temporary_spike,False,S-20,S-20,S-20,S-20,S-10,-3.7999037576948993,-14.117093321029344,-3.2584467096993563,0.2520849766410341,S-10,S-20
MEDS,C_20_in_1_3,2026-06-01,no_significant_move,False,S-20,S-20,S-20,S-20,S-7,2.066114160497598,-1.7337895971973012,3.659373131309586,0.18352815028448694,S-7,S-20
MEDS,D_rapid_expansion,2026-07-21,no_significant_move,False,S-20,S-20,S-20,S-20,S-10,1.4752656501184447,-2.632100506719368,-2.004193522288709,0.4813591316658801,,S-20
MEDS,E_base_breakout,2026-07-21,no_significant_move,False,S-20,S-20,S-20,S-20,S-10,1.4752656501184447,-2.632100506719368,-2.004193522288709,0.4813591316658801,,S-20
PRTS,A_10_from_low,2026-06-01,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-3.0768422322080653,-4.21416627655897,-7.6183526068092675,1.5159446102390841,S-4,S-20
PRTS,B_20_from_low,2026-06-11,no_significant_move,False,S-20,S-15,S-7,S-7,,1.771042844106816,-4.041508621994076,13.86990030314439,0.29963867101436503,S-20,S-7
PRTS,C_20_in_1_3,2026-08-07,temporary_spike,False,S-20,S-20,S-20,S-20,S-10,4.563590744678137,7.445477228475113,11.962784277803038,2.1349397590361447,S-10,S-20
PRTS,D_rapid_expansion,2026-08-07,temporary_spike,False,S-20,S-20,S-20,S-20,S-10,4.563590744678137,7.445477228475113,11.962784277803038,2.1349397590361447,S-10,S-20
PRTS,E_base_breakout,2026-08-07,temporary_spike,False,S-20,S-20,S-20,S-20,S-10,4.563590744678137,7.445477228475113,11.962784277803038,2.1349397590361447,S-10,S-20
TJGC,A_10_from_low,2026-06-03,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,0.0,0.0,-44.70163364063164,0.0,S-15,S-20
TJGC,B_20_from_low,2026-06-03,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,0.0,0.0,-44.70163364063164,0.0,S-15,S-20
TJGC,C_20_in_1_3,2026-06-03,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,0.0,0.0,-44.70163364063164,0.0,S-15,S-20
TJGC,D_rapid_expansion,2026-06-03,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,0.0,0.0,-44.70163364063164,0.0,S-15,S-20
TJGC,E_base_breakout,2026-08-24,rapid_move,True,S-20,S-20,S-20,S-20,S-20,5.224402972266603,13.160166399015324,22.11655924028068,0.9524511314460269,S-5,S-20
VSA,A_10_from_low,2026-05-26,rapid_move,True,S-20,S-20,S-20,S-20,S-20,-0.09401339541321363,0.6284753895907187,-3.8755907119540467,0.5212300646267791,,S-20
VSA,B_20_from_low,2026-06-01,true_explosion,True,S-20,S-20,S-20,S-20,S-20,2.4260244208739365,6.672908743726424,6.571890940599431,0.5604507582569083,S-4,S-20
VSA,C_20_in_1_3,2026-06-02,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,4.971746076634467,4.0637604413567345,10.797545036138281,12.245641814678159,S-5,S-20
VSA,D_rapid_expansion,2026-06-02,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,4.971746076634467,4.0637604413567345,10.797545036138281,12.245641814678159,S-5,S-20
VSA,E_base_breakout,2026-08-07,no_significant_move,False,S-20,S-20,S-20,S-15,S-15,2.669927746426204,2.673699199715152,-2.4037266448387626,0.04669757441376066,,S-20
CUPR,A_10_from_low,2026-05-27,gradual_rise,False,S-20,S-20,S-20,S-20,S-20,-8.178776581131238,-4.544303052776485,1.0660829014803213,0.22461169874667927,,S-20
CUPR,B_20_from_low,2026-05-28,gradual_rise,False,S-20,S-20,S-20,S-20,S-10,3.42430594351584,5.415124181033441,6.569015651255519,1.0740891826704106,S-10,S-20
CUPR,C_20_in_1_3,2026-06-01,rapid_move,True,S-20,S-20,S-20,S-20,S-15,2.6185903458602766,6.042896289376117,5.482500780692689,0.9814215821180023,S-2,S-20
CUPR,D_rapid_expansion,2026-06-12,true_explosion,True,S-20,S-20,S-20,S-20,S-20,0.8359709423834047,-0.12375142523995919,-1.2102608838341453,0.5504280957879465,S-2,S-20
SDOT,A_10_from_low,2026-05-28,rapid_move,True,S-20,S-20,S-20,,,-0.3951178683670662,-0.6258386711615742,-1.278236926533637,0.13144822514062526,,S-20
SDOT,B_20_from_low,2026-05-28,rapid_move,True,S-20,S-20,S-20,,,-0.3951178683670662,-0.6258386711615742,-1.278236926533637,0.13144822514062526,,S-20
SDOT,C_20_in_1_3,2026-06-03,true_explosion,True,S-20,,,,,3.2447180188471236,4.285033534808463,3.5572901086523956,0.12056083792618343,S-20,
SDOT,D_rapid_expansion,2026-06-03,true_explosion,True,S-20,,,,,3.2447180188471236,4.285033534808463,3.5572901086523956,0.12056083792618343,S-20,
RPGL,A_10_from_low,2026-05-28,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-0.5458660739125918,0.07720202835744772,-1.0480158840744807,0.3801814225461839,S-5,S-20
RPGL,B_20_from_low,2026-05-29,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-0.11143200957820909,-0.3886690004629543,-0.8552757941032212,0.5090392578153178,,S-20
RPGL,C_20_in_1_3,2026-07-09,no_significant_move,False,S-20,S-20,S-20,S-20,,-0.1896154669611647,-0.42654277880419045,-0.49104399920282304,10.993191010085496,S-20,S-20
RPGL,D_rapid_expansion,2026-07-09,no_significant_move,False,S-20,S-20,S-20,S-20,,-0.1896154669611647,-0.42654277880419045,-0.49104399920282304,10.993191010085496,S-20,S-20
RPGL,E_base_breakout,2026-07-09,no_significant_move,False,S-20,S-20,S-20,S-20,,-0.1896154669611647,-0.42654277880419045,-0.49104399920282304,10.993191010085496,S-20,S-20
HKIT,A_10_from_low,2026-06-01,no_significant_move,False,S-20,,,,,-0.1916656506398624,-0.5402594150713043,-0.330146560885197,1.9245217990694468,S-1,
HKIT,B_20_from_low,2026-06-01,no_significant_move,False,S-20,,,,,-0.1916656506398624,-0.5402594150713043,-0.330146560885197,1.9245217990694468,S-1,
HKIT,C_20_in_1_3,2026-06-10,true_explosion,True,S-20,S-7,S-7,S-7,S-7,0.04693870764307917,-0.24761536004550067,9.438379565799096,1.6558133406533078,S-7,S-7
HKIT,D_rapid_expansion,2026-06-10,true_explosion,True,S-20,S-7,S-7,S-7,S-7,0.04693870764307917,-0.24761536004550067,9.438379565799096,1.6558133406533078,S-7,S-7
SLXN,A_10_from_low,2026-05-29,no_significant_move,False,S-20,S-10,S-5,S-5,S-4,0.3782057335515816,-1.2069831756293823,12.253525933687094,0.0681738690209969,S-10,S-5
SLXN,B_20_from_low,2026-05-29,no_significant_move,False,S-20,S-10,S-5,S-5,S-4,0.3782057335515816,-1.2069831756293823,12.253525933687094,0.0681738690209969,S-10,S-5
SLXN,C_20_in_1_3,2026-08-03,no_significant_move,False,S-20,S-20,S-20,S-20,S-5,7.646544218218892,-6.887387390849867,-3.96722157281409,1.201146430432517,S-5,S-20
CDTG,A_10_from_low,2026-06-01,true_explosion,True,S-20,S-20,S-20,S-20,S-10,-18.631296590858746,-7.185169411157872,-11.725244886699535,2.0782305959451155,S-15,S-20
CDTG,B_20_from_low,2026-06-01,true_explosion,True,S-20,S-20,S-20,S-20,S-10,-18.631296590858746,-7.185169411157872,-11.725244886699535,2.0782305959451155,S-15,S-20
CDTG,C_20_in_1_3,2026-08-05,rapid_move,True,S-20,S-20,S-20,S-20,,8.41507500342697,11.405269095844012,9.684849601838742,5.361702127659575,S-10,S-20
CDTG,D_rapid_expansion,2026-08-05,rapid_move,True,S-20,S-20,S-20,S-20,,8.41507500342697,11.405269095844012,9.684849601838742,5.361702127659575,S-10,S-20
DAIC,A_10_from_low,2026-06-01,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-14.006728450416375,-15.536227820829012,-10.71497828753273,1.2465486505534595,,S-20
DAIC,B_20_from_low,2026-06-01,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-14.006728450416375,-15.536227820829012,-10.71497828753273,1.2465486505534595,,S-20
DAIC,C_20_in_1_3,2026-07-06,no_significant_move,False,S-20,S-20,S-20,,,3.274518960892081,6.215904642965327,6.6940530072845945,0.04190893707010632,,S-20
DAIC,D_rapid_expansion,2026-08-24,true_explosion,True,S-20,S-20,S-20,,,0.35093831225836425,-0.42070010942084934,-0.8450232495444112,0.2401019796040792,S-5,S-20
ELOX,A_10_from_low,2026-06-09,temporary_spike,False,,,,,,,,,,,
ELOX,B_20_from_low,2026-06-09,temporary_spike,False,,,,,,,,,,,
ELOX,C_20_in_1_3,2026-06-12,temporary_spike,False,,,,,,,,,,,
ELOX,E_base_breakout,2026-08-21,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-1.5429712005005243,-5.000038250988254,-7.857435262268808,0.7378925203698617,,S-20
HODO,A_10_from_low,2026-06-01,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-8.057933415297079,-12.08773504795544,-19.102227805848393,1.3782773959388945,S-5,S-20
HODO,B_20_from_low,2026-06-11,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-0.8259383026959242,-6.345432072595081,-8.500760781615043,0.4443490349164136,S-10,S-20
HODO,C_20_in_1_3,2026-07-20,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,3.6419443477306856,3.750923958070146,-3.903779309716384,0.37991195173650744,S-4,S-20
JDZG,A_10_from_low,2026-06-01,no_significant_move,False,S-20,S-20,S-20,S-20,S-15,5.36445892304782,5.642401953102123,20.490221570283857,1.075668623613829,S-10,S-20
JDZG,B_20_from_low,2026-06-01,no_significant_move,False,S-20,S-20,S-20,S-20,S-15,5.36445892304782,5.642401953102123,20.490221570283857,1.075668623613829,S-10,S-20
JDZG,C_20_in_1_3,2026-08-13,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,1.2101018315714782,1.0817892791436776,-54.41458625629593,0.5407798148216459,S-7,S-20
JDZG,D_rapid_expansion,2026-08-14,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,1.9156617575223436,1.846565711835467,2.7670121902964127,0.8839136183340679,S-10,S-20
SBFM,A_10_from_low,2026-06-01,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-5.200344280893404,-6.798849185349837,13.910727307935616,0.16322871650506895,S-20,S-20
SBFM,B_20_from_low,2026-06-02,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-2.2509941180559423,-5.192180945526886,-3.2861077187145042,0.11290336770932348,S-15,S-20
SCYX,A_10_from_low,2026-06-30,temporary_spike,False,S-20,S-20,S-20,,,1.8202264327218387,2.445072326874282,4.030102751055026,0.4275724275724276,S-20,S-20
SCYX,B_20_from_low,2026-07-02,no_significant_move,False,S-20,S-20,S-4,S-2,S-1,10.531387178256395,12.351613610978234,17.318970662539286,1.5197528429632552,S-10,S-4
SCYX,C_20_in_1_3,2026-07-31,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,3.1122928364529514,2.443734874803411,-4.944653362019956,0.7425617750882502,S-20,S-20
SCYX,D_rapid_expansion,2026-07-31,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,3.1122928364529514,2.443734874803411,-4.944653362019956,0.7425617750882502,S-20,S-20
SCYX,E_base_breakout,2026-07-31,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,3.1122928364529514,2.443734874803411,-4.944653362019956,0.7425617750882502,S-20,S-20
SMX,A_10_from_low,2026-06-01,no_significant_move,False,S-20,S-10,S-10,S-10,S-10,-2.41443528300627,-1.9627706260419089,-2.507025673109041,0.12644083684829174,,S-10
SMX,B_20_from_low,2026-06-02,no_significant_move,False,S-20,S-15,S-15,S-15,S-15,2.4342856410231875,-2.954542967243526,2.182703042557911,0.07035257715169775,,S-15
SMX,C_20_in_1_3,2026-07-06,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,4.755752773053295,2.165226098235486,3.5900948892222857,0.49602326178055245,,S-20
SMX,D_rapid_expansion,2026-07-15,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,5.3489576683192865,5.316640790460383,11.142881657778943,0.567348514087225,,S-20
SMX,E_base_breakout,2026-07-15,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,5.3489576683192865,5.316640790460383,11.142881657778943,0.567348514087225,,S-20
ZOOZ,A_10_from_low,2026-06-01,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,2.6175040829996945,2.267273119500963,9.794896207067794,1.2426134931526032,,S-20
ZOOZ,B_20_from_low,2026-06-17,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,0.46237151999964254,7.767038472222048,-4.062363855514015,4.107571676860414,S-7,S-20
ZOOZ,E_base_breakout,2026-07-28,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-3.5587199877233786,-5.459472788397861,1.4567443684171764,0.5379310344827586,S-7,S-20
ZOOZ,C_20_in_1_3,2026-09-04,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,13.776264655120634,17.358870149360797,13.986535064692234,7.017857142857143,S-10,S-20
ZOOZ,D_rapid_expansion,2026-09-04,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,13.776264655120634,17.358870149360797,13.986535064692234,7.017857142857143,S-10,S-20
PRHI,A_10_from_low,2026-06-02,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,9.178782650742441,3.68100309973849,12.548120945443351,9.406097689973068,S-15,S-20
PRHI,B_20_from_low,2026-06-02,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,9.178782650742441,3.68100309973849,12.548120945443351,9.406097689973068,S-15,S-20
PRHI,E_base_breakout,2026-07-31,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-1.088414566267872,-9.583982199466327,-2.6443283957581087,0.4696132596685083,,S-20
PRHI,C_20_in_1_3,2026-08-14,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,15.060008820901217,14.44253722126966,-5.663282204335658,9.518840579710146,S-10,S-20
PRHI,D_rapid_expansion,2026-08-14,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,15.060008820901217,14.44253722126966,-5.663282204335658,9.518840579710146,S-10,S-20
WYHG,A_10_from_low,2026-06-02,gradual_rise,False,S-20,S-20,S-20,S-20,S-20,-3.9462502202666982,-5.820545290416447,-4.217670551267943,0.3814397952859799,,S-20
WYHG,B_20_from_low,2026-06-03,gradual_rise,False,S-20,S-20,S-20,S-20,S-20,10.172753017752711,4.745243328438647,4.790073276569814,0.9155398785028415,,S-20
WYHG,C_20_in_1_3,2026-06-18,true_explosion,True,S-20,S-20,S-20,S-20,S-20,3.8233116005936765,-8.452209637204135,0.5117248510136676,3.7330941021354103,S-3,S-20
WYHG,D_rapid_expansion,2026-06-18,true_explosion,True,S-20,S-20,S-20,S-20,S-20,3.8233116005936765,-8.452209637204135,0.5117248510136676,3.7330941021354103,S-3,S-20
WYHG,E_base_breakout,2026-08-06,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,-1.375094489797,-7.353415609076322,-2.3712362000346516,0.2146341463414634,,S-20
PW,A_10_from_low,2026-06-04,temporary_spike,False,S-20,S-20,S-20,S-20,S-7,10.189338788724505,14.771146731965317,39.01625402200703,3.4538538888646,S-20,S-20
PW,B_20_from_low,2026-06-08,temporary_spike,False,S-20,S-20,S-20,S-7,S-7,-6.205693148853491,3.983645639871014,29.37026655764121,3.1603971472521324,S-20,S-20
PW,C_20_in_1_3,2026-06-10,no_significant_move,False,S-20,S-20,S-15,S-15,S-10,7.869689250896009,1.6639961020425176,26.040070460104644,2.4662217157740516,S-15,S-15
SILO,A_10_from_low,2026-06-03,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-13.39681419629224,-10.999265361208288,-1.0729497531669168,1.4753718288287656,S-2,S-20
SILO,B_20_from_low,2026-06-03,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-13.39681419629224,-10.999265361208288,-1.0729497531669168,1.4753718288287656,S-2,S-20
SILO,C_20_in_1_3,2026-07-09,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,6.960697404779992,7.856379271909141,7.491580983253982,0.7253010735109803,S-7,S-20
ICCM,A_10_from_low,2026-06-04,rapid_move,True,S-20,S-20,S-20,,,-2.703621086255069,-9.043525382923221,-9.947088500353829,1.9243838746661965,S-10,S-20
ICCM,B_20_from_low,2026-06-04,rapid_move,True,S-20,S-20,S-20,,,-2.703621086255069,-9.043525382923221,-9.947088500353829,1.9243838746661965,S-10,S-20
ICCM,C_20_in_1_3,2026-06-17,temporary_spike,False,S-20,S-20,S-15,,,-0.9316631508922484,-0.21581431532038664,-2.569250388044509,0.88848908928025,S-20,S-15
ICCM,D_rapid_expansion,2026-06-17,temporary_spike,False,S-20,S-20,S-15,,,-0.9316631508922484,-0.21581431532038664,-2.569250388044509,0.88848908928025,S-20,S-15
WXM,A_10_from_low,2026-06-04,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-13.123549865594768,-10.574202668476303,-16.315238967618008,1.1989380158771883,S-15,S-20
WXM,B_20_from_low,2026-06-04,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-13.123549865594768,-10.574202668476303,-16.315238967618008,1.1989380158771883,S-15,S-20
WXM,C_20_in_1_3,2026-08-06,true_explosion,True,S-20,S-20,S-20,S-15,S-10,10.369286306528537,9.27851805426181,4.853376119046253,0.23029777750263108,,S-20
WXM,D_rapid_expansion,2026-08-06,true_explosion,True,S-20,S-20,S-20,S-15,S-10,10.369286306528537,9.27851805426181,4.853376119046253,0.23029777750263108,,S-20
WXM,E_base_breakout,2026-08-06,true_explosion,True,S-20,S-20,S-20,S-15,S-10,10.369286306528537,9.27851805426181,4.853376119046253,0.23029777750263108,,S-20
CETX,A_10_from_low,2026-06-08,no_significant_move,False,S-20,S-20,S-20,S-20,S-10,-1.1047419629000075,-23.083338237092683,-19.897070125216104,7.5782101681477325,S-3,S-20
CETX,B_20_from_low,2026-06-16,no_significant_move,False,S-20,S-20,S-20,S-20,S-15,-0.6902209849712619,-3.1568168675680965,-26.080814522437294,0.5672417868116284,S-15,S-20
SMSI,A_10_from_low,2026-06-11,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,2.506463996625598,-10.893101292021043,-10.882533809851608,0.5753287592910235,S-4,S-20
SMSI,B_20_from_low,2026-06-11,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,2.506463996625598,-10.893101292021043,-10.882533809851608,0.5753287592910235,S-4,S-20
SMSI,C_20_in_1_3,2026-06-11,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,2.506463996625598,-10.893101292021043,-10.882533809851608,0.5753287592910235,S-4,S-20
SMSI,D_rapid_expansion,2026-06-11,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,2.506463996625598,-10.893101292021043,-10.882533809851608,0.5753287592910235,S-4,S-20
CDLX,A_10_from_low,2026-06-08,no_significant_move,False,S-20,S-20,S-10,S-10,S-10,-4.860770125781286,-7.498374250519987,-8.451404679068403,1.6268759308053615,S-20,S-10
CDLX,B_20_from_low,2026-06-12,no_significant_move,False,S-20,S-20,S-20,S-15,S-15,6.364811100509584,-2.249678310006331,-9.464385113737372,0.9016857603345385,S-5,S-20
FEMY,A_10_from_low,2026-06-17,no_significant_move,False,S-20,S-20,S-20,S-20,S-15,-1.5770783704146396,-3.8785480279232303,-22.322077501766515,0.4059174572436715,,S-20
FEMY,B_20_from_low,2026-07-01,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,7.705319782193378,11.10987076100114,13.718741593566186,0.6302655093183559,,S-20
FEMY,C_20_in_1_3,2026-07-21,no_significant_move,False,S-20,S-20,S-10,S-7,,5.425342945127042,-0.16209102119510987,0.31395522265869147,0.4303610906411201,,S-10
FEMY,D_rapid_expansion,2026-07-21,no_significant_move,False,S-20,S-20,S-10,S-7,,5.425342945127042,-0.16209102119510987,0.31395522265869147,0.4303610906411201,,S-10
HUBC,A_10_from_low,2026-06-09,temporary_spike,False,S-20,S-20,S-7,,,-0.6644473190034006,-1.2916747424398949,2.6454358737480277,0.6724046796314619,S-20,S-7
HUBC,B_20_from_low,2026-06-09,temporary_spike,False,S-20,S-20,S-7,,,-0.6644473190034006,-1.2916747424398949,2.6454358737480277,0.6724046796314619,S-20,S-7
HUBC,C_20_in_1_3,2026-06-16,no_significant_move,False,S-20,S-20,S-10,,,0.40982392805746315,0.33654231036535975,-1.0322946850220802,4.3469187807886165,S-10,S-10
KIDZ,A_10_from_low,2026-06-08,no_significant_move,False,S-20,S-20,,,,-3.2157890083548466,-3.3336391973965362,-3.6966744407853156,0.13751619142253846,S-10,
KIDZ,B_20_from_low,2026-07-06,no_significant_move,False,S-20,S-20,,,,0.6254713271820265,-0.043855801526945015,-2.8330306561862955,0.08398673814200716,S-15,
KIDZ,C_20_in_1_3,2026-07-06,no_significant_move,False,S-20,S-20,,,,0.6254713271820265,-0.043855801526945015,-2.8330306561862955,0.08398673814200716,S-15,
KIDZ,D_rapid_expansion,2026-07-06,no_significant_move,False,S-20,S-20,,,,0.6254713271820265,-0.043855801526945015,-2.8330306561862955,0.08398673814200716,S-15,
ZCMD,A_10_from_low,2026-06-08,no_significant_move,False,S-20,S-20,S-10,,,-0.24848490703340076,-0.4331324592248933,-17.42333741210099,2.696565807601239,S-20,S-10
ZCMD,B_20_from_low,2026-06-08,no_significant_move,False,S-20,S-20,S-10,,,-0.24848490703340076,-0.4331324592248933,-17.42333741210099,2.696565807601239,S-20,S-10
ZCMD,C_20_in_1_3,2026-07-06,gradual_rise,False,,,,,,0.13323261405514586,0.49027858084333786,0.2597261107553095,6.201022542210051,S-20,
ZCMD,D_rapid_expansion,2026-07-06,gradual_rise,False,,,,,,0.13323261405514586,0.49027858084333786,0.2597261107553095,6.201022542210051,S-20,
OPAD,A_10_from_low,2026-06-09,no_significant_move,False,S-20,S-20,S-20,S-20,S-10,33.13287302853435,21.251361157609345,34.0697968221433,0.19573923069747973,S-4,S-20
OPAD,B_20_from_low,2026-06-09,no_significant_move,False,S-20,S-20,S-20,S-20,S-10,33.13287302853435,21.251361157609345,34.0697968221433,0.19573923069747973,S-4,S-20
OPAD,C_20_in_1_3,2026-08-06,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,13.838739561920264,7.322751834705947,5.150877994855762,0.8728983360919941,S-3,S-20
GMM,A_10_from_low,2026-06-11,gradual_rise,False,S-20,S-20,S-20,S-20,S-20,0.2537524691623503,0.5061228773933095,-0.258965915704124,0.716884140185659,S-20,S-20
GMM,B_20_from_low,2026-06-12,gradual_rise,False,S-20,S-20,S-20,S-20,S-20,-1.1646838557228705,0.8809942222448939,-0.11147185372483648,0.39180649982995064,S-20,S-20
GMM,C_20_in_1_3,2026-06-16,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,1.0169857983378705,-0.14769805738499997,1.0798485424775066,2.862756449352633,S-15,S-20
GMM,D_rapid_expansion,2026-07-10,no_significant_move,False,S-20,,,,,-0.3013691544818471,-0.6795457045254523,-0.962895584746505,2.136762365478624,S-1,
SHPH,A_10_from_low,2026-06-16,temporary_spike,False,S-20,S-20,S-20,S-20,,-2.6651377747941467,-2.634640842878156,-5.406760606023738,0.27779429170562453,S-7,S-20
SHPH,B_20_from_low,2026-06-16,temporary_spike,False,S-20,S-20,S-20,S-20,,-2.6651377747941467,-2.634640842878156,-5.406760606023738,0.27779429170562453,S-7,S-20
SHPH,C_20_in_1_3,2026-07-14,no_significant_move,False,S-20,S-20,S-20,S-7,S-4,-2.6694352993707184,-0.6369275424342362,1.2740801158641801,5.929050809201364,S-1,S-20
SHPH,D_rapid_expansion,2026-07-14,no_significant_move,False,S-20,S-20,S-20,S-7,S-4,-2.6694352993707184,-0.6369275424342362,1.2740801158641801,5.929050809201364,S-1,S-20
SHPH,E_base_breakout,2026-07-14,no_significant_move,False,S-20,S-20,S-20,S-7,S-4,-2.6694352993707184,-0.6369275424342362,1.2740801158641801,5.929050809201364,S-1,S-20
AERT,A_10_from_low,2026-06-16,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,0.9684038943207511,-15.387473451565022,-23.48297090017057,1.3077952124859866,S-5,S-20
AERT,B_20_from_low,2026-06-16,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,0.9684038943207511,-15.387473451565022,-23.48297090017057,1.3077952124859866,S-5,S-20
AERT,C_20_in_1_3,2026-06-17,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,4.7537406818186625,25.73326376305873,-9.451445777980538,1.6280377281291443,S-5,S-20
AIFA,A_10_from_low,2026-06-12,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,1.2752514252370233,4.5086574987357935,-13.869240114297789,0.21001178547332566,,S-20
AIFA,B_20_from_low,2026-06-18,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,-3.0723682139802193,-1.1540454525784085,-1.0280517741916242,0.5063256832162891,,S-20
AIFA,C_20_in_1_3,2026-08-07,true_explosion,True,S-20,S-20,S-20,S-20,S-15,-0.07222257304957225,2.992167679283696,-2.8851073344256406,0.9276218611521418,,S-20
AIFA,D_rapid_expansion,2026-08-07,true_explosion,True,S-20,S-20,S-20,S-20,S-15,-0.07222257304957225,2.992167679283696,-2.8851073344256406,0.9276218611521418,,S-20
AIFA,E_base_breakout,2026-08-10,temporary_spike,False,S-20,S-20,S-20,S-20,S-15,15.926644732689695,23.520962842308883,19.760793239572187,8.782155063860406,S-1,S-20
XXII,A_10_from_low,2026-06-24,no_significant_move,False,S-20,,,,,0.5278885712961454,-1.2303184050419702,-2.6403192054004876,1.1838507318642433,S-10,
XXII,B_20_from_low,2026-07-21,no_significant_move,False,S-10,S-10,,,,0.5328619425705199,2.268539060291218,3.092529269075939,0.24512534818941503,,
AMOD,A_10_from_low,2026-06-24,temporary_spike,False,S-20,S-20,S-20,S-15,S-15,-0.5981475546069674,-4.557381388866602,-8.606899863255919,0.4827506773032065,S-5,S-20
AMOD,B_20_from_low,2026-07-01,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,2.8071826758068426,3.559250253776412,3.307689342345654,0.36771186553118257,S-10,S-20
AMOD,C_20_in_1_3,2026-08-04,no_significant_move,False,S-20,S-20,S-20,S-4,S-2,7.823774822884616,12.03017760006341,10.404060845856236,0.6723646723646723,,S-20
AMOD,D_rapid_expansion,2026-08-04,no_significant_move,False,S-20,S-20,S-20,S-4,S-2,7.823774822884616,12.03017760006341,10.404060845856236,0.6723646723646723,,S-20
AMOD,E_base_breakout,2026-08-04,no_significant_move,False,S-20,S-20,S-20,S-4,S-2,7.823774822884616,12.03017760006341,10.404060845856236,0.6723646723646723,,S-20
AVX,A_10_from_low,2026-06-15,temporary_spike,False,S-20,S-20,S-20,S-20,S-20,5.538290156170277,8.648289938298575,-6.957969403805734,3.2712710545009505,S-1,S-20
AVX,B_20_from_low,2026-06-16,no_significant_move,False,S-20,S-20,S-20,S-20,S-20,14.935775369102657,10.019825150217585,1.779411872538084,1.7422944381341086,S-7,S-20
