ticker,definition,signal_date,classification,relative_day,rsi,rsi_slope,volume_ratio_20,macd_hist
LNKS,C_20_in_1_3,2026-04-10,No Significant Move,S,29.135669580037202,0.04990129729428835,10.378922881466444,1.0152478311619575
LNKS,C_20_in_1_3,2026-04-10,No Significant Move,S-1,29.066267795305507,0.00359338360883991,0.32519985548783065,-1.2049668678298673
LNKS,C_20_in_1_3,2026-04-10,No Significant Move,S-2,29.06878544534534,0.031620775238607735,0.8307240696001416,-3.748713398439236
LNKS,C_20_in_1_3,2026-04-10,No Significant Move,S-3,28.985965688154337,-0.03519969086084984,1.2275987273695155,-6.623690432030685
LNKS,C_20_in_1_3,2026-04-10,No Significant Move,S-4,29.055487644478987,-0.09313206080359748,7.29441427067819,-9.76874610711814
LNKS,C_20_in_1_3,2026-04-10,No Significant Move,S-5,28.973923119629518,-0.03687118800003475,2.156825132007545,-13.200435996950546
LNKS,C_20_in_1_3,2026-04-10,No Significant Move,S-6,29.091564760736887,-0.0040400836058391105,3.7287833413423273,-16.739182782182787
LNKS,C_20_in_1_3,2026-04-10,No Significant Move,S-7,29.33488382688978,0.04732152344062494,3.921428606319831,-20.361640369804363
LNKS,C_20_in_1_3,2026-04-10,No Significant Move,S-10,29.192919256567905,-0.35668890223043564,3.6562641413868833,-29.29537437450717
LNKS,C_20_in_1_3,2026-04-10,No Significant Move,S-15,47.59967940226487,-1.198232902742987,14.109537857140316,-15.258034577110655
LNKS,C_20_in_1_3,2026-04-10,No Significant Move,S-20,48.803505460512426,-0.4630487739041295,0.03582303421099767,-12.376942190630245
LNKS,D_rapid_expansion,2026-04-10,No Significant Move,S,29.135669580037202,0.04990129729428835,10.378922881466444,1.0152478311619575
LNKS,D_rapid_expansion,2026-04-10,No Significant Move,S-1,29.066267795305507,0.00359338360883991,0.32519985548783065,-1.2049668678298673
LNKS,D_rapid_expansion,2026-04-10,No Significant Move,S-2,29.06878544534534,0.031620775238607735,0.8307240696001416,-3.748713398439236
LNKS,D_rapid_expansion,2026-04-10,No Significant Move,S-3,28.985965688154337,-0.03519969086084984,1.2275987273695155,-6.623690432030685
LNKS,D_rapid_expansion,2026-04-10,No Significant Move,S-4,29.055487644478987,-0.09313206080359748,7.29441427067819,-9.76874610711814
LNKS,D_rapid_expansion,2026-04-10,No Significant Move,S-5,28.973923119629518,-0.03687118800003475,2.156825132007545,-13.200435996950546
LNKS,D_rapid_expansion,2026-04-10,No Significant Move,S-6,29.091564760736887,-0.0040400836058391105,3.7287833413423273,-16.739182782182787
LNKS,D_rapid_expansion,2026-04-10,No Significant Move,S-7,29.33488382688978,0.04732152344062494,3.921428606319831,-20.361640369804363
LNKS,D_rapid_expansion,2026-04-10,No Significant Move,S-10,29.192919256567905,-0.35668890223043564,3.6562641413868833,-29.29537437450717
LNKS,D_rapid_expansion,2026-04-10,No Significant Move,S-15,47.59967940226487,-1.198232902742987,14.109537857140316,-15.258034577110655
LNKS,D_rapid_expansion,2026-04-10,No Significant Move,S-20,48.803505460512426,-0.4630487739041295,0.03582303421099767,-12.376942190630245
SKK,A_10_from_low,2026-04-06,Gradual Rise,S,49.05520561019096,4.12478895525754,3.0758799235653087,-0.016748668197369143
SKK,A_10_from_low,2026-04-06,Gradual Rise,S-1,44.330150782584816,2.391987673661577,1.3054538238106406,-0.0414609697408323
SKK,A_10_from_low,2026-04-06,Gradual Rise,S-2,29.909789070535425,-3.819282719471824,1.2354057629263242,-0.0575586188620591
SKK,A_10_from_low,2026-04-06,Gradual Rise,S-3,36.68083874441834,-1.9126075942532832,1.2923285432403882,-0.033261830215925825
SKK,A_10_from_low,2026-04-06,Gradual Rise,S-4,37.154187761600085,-2.3637332530962993,0.6804435483870968,-0.024140768552575936
SKK,A_10_from_low,2026-04-06,Gradual Rise,S-5,41.3676372289509,-2.442892343121102,0.5290495538893311,-0.008552063486831893
SKK,A_10_from_low,2026-04-06,Gradual Rise,S-6,42.41866152717819,-3.4256873494575664,0.35365531802586436,0.000691168442356907
SKK,A_10_from_low,2026-04-06,Gradual Rise,S-7,44.24538752088898,-3.6817325418959186,0.48261263985485336,0.012242692981814463
SKK,A_10_from_low,2026-04-06,Gradual Rise,S-10,55.29058514657674,4.675473315535143,13.117533127504938,0.010894703364522779
SKK,A_10_from_low,2026-04-06,Gradual Rise,S-15,43.97677888273864,-0.03692977088289714,0.2063305978898007,-0.0006422303248379418
SKK,A_10_from_low,2026-04-06,Gradual Rise,S-20,46.95588057011942,-2.144740039075612,0.4377090124031664,0.041531107297301195
SKK,B_20_from_low,2026-04-06,Gradual Rise,S,49.05520561019096,4.12478895525754,3.0758799235653087,-0.016748668197369143
SKK,B_20_from_low,2026-04-06,Gradual Rise,S-1,44.330150782584816,2.391987673661577,1.3054538238106406,-0.0414609697408323
SKK,B_20_from_low,2026-04-06,Gradual Rise,S-2,29.909789070535425,-3.819282719471824,1.2354057629263242,-0.0575586188620591
SKK,B_20_from_low,2026-04-06,Gradual Rise,S-3,36.68083874441834,-1.9126075942532832,1.2923285432403882,-0.033261830215925825
SKK,B_20_from_low,2026-04-06,Gradual Rise,S-4,37.154187761600085,-2.3637332530962993,0.6804435483870968,-0.024140768552575936
SKK,B_20_from_low,2026-04-06,Gradual Rise,S-5,41.3676372289509,-2.442892343121102,0.5290495538893311,-0.008552063486831893
SKK,B_20_from_low,2026-04-06,Gradual Rise,S-6,42.41866152717819,-3.4256873494575664,0.35365531802586436,0.000691168442356907
SKK,B_20_from_low,2026-04-06,Gradual Rise,S-7,44.24538752088898,-3.6817325418959186,0.48261263985485336,0.012242692981814463
SKK,B_20_from_low,2026-04-06,Gradual Rise,S-10,55.29058514657674,4.675473315535143,13.117533127504938,0.010894703364522779
SKK,B_20_from_low,2026-04-06,Gradual Rise,S-15,43.97677888273864,-0.03692977088289714,0.2063305978898007,-0.0006422303248379418
SKK,B_20_from_low,2026-04-06,Gradual Rise,S-20,46.95588057011942,-2.144740039075612,0.4377090124031664,0.041531107297301195
SKK,C_20_in_1_3,2026-05-04,No Significant Move,S,92.6672183217478,18.286797315408755,17.667548904499412,0.6606731592982968
SKK,C_20_in_1_3,2026-05-04,No Significant Move,S-1,37.29901040854604,0.07698557813397618,0.10891089108910891,-0.01288196640539302
SKK,C_20_in_1_3,2026-05-04,No Significant Move,S-2,37.80682637552153,0.8411212613966583,0.10558484824637339,-0.02053656917080221
SKK,C_20_in_1_3,2026-05-04,No Significant Move,S-3,37.80682637552153,1.3053313640644693,0.04175092961054211,-0.030201933319138702
SKK,C_20_in_1_3,2026-05-04,No Significant Move,S-4,37.06805367414411,0.2744883050657118,0.20246974274052176,-0.04030531668411588
SKK,C_20_in_1_3,2026-05-04,No Significant Move,S-5,35.283462591331556,-0.8849899475665381,0.04810317480953743,-0.048335993071941946
SKK,C_20_in_1_3,2026-05-04,No Significant Move,S-6,33.89083228332812,-1.8434013699515077,0.18494784146400817,-0.049480125367497185
SKK,C_20_in_1_3,2026-05-04,No Significant Move,S-7,36.244588758946975,-1.9533486386932328,0.12932047966141547,-0.04073533448087524
SKK,C_20_in_1_3,2026-05-04,No Significant Move,S-10,42.104634675026674,-1.1151505355238267,1.2539875335353239,-0.023017546313064047
SKK,C_20_in_1_3,2026-05-04,No Significant Move,S-15,40.53251804992992,-1.0147796925650543,2.5634452704434763,-0.007686398624930854
SKK,C_20_in_1_3,2026-05-04,No Significant Move,S-20,49.05520561019096,4.12478895525754,3.0758799235653087,-0.016748668197369143
SKK,D_rapid_expansion,2026-05-04,No Significant Move,S,92.6672183217478,18.286797315408755,17.667548904499412,0.6606731592982968
SKK,D_rapid_expansion,2026-05-04,No Significant Move,S-1,37.29901040854604,0.07698557813397618,0.10891089108910891,-0.01288196640539302
SKK,D_rapid_expansion,2026-05-04,No Significant Move,S-2,37.80682637552153,0.8411212613966583,0.10558484824637339,-0.02053656917080221
SKK,D_rapid_expansion,2026-05-04,No Significant Move,S-3,37.80682637552153,1.3053313640644693,0.04175092961054211,-0.030201933319138702
SKK,D_rapid_expansion,2026-05-04,No Significant Move,S-4,37.06805367414411,0.2744883050657118,0.20246974274052176,-0.04030531668411588
SKK,D_rapid_expansion,2026-05-04,No Significant Move,S-5,35.283462591331556,-0.8849899475665381,0.04810317480953743,-0.048335993071941946
SKK,D_rapid_expansion,2026-05-04,No Significant Move,S-6,33.89083228332812,-1.8434013699515077,0.18494784146400817,-0.049480125367497185
SKK,D_rapid_expansion,2026-05-04,No Significant Move,S-7,36.244588758946975,-1.9533486386932328,0.12932047966141547,-0.04073533448087524
SKK,D_rapid_expansion,2026-05-04,No Significant Move,S-10,42.104634675026674,-1.1151505355238267,1.2539875335353239,-0.023017546313064047
SKK,D_rapid_expansion,2026-05-04,No Significant Move,S-15,40.53251804992992,-1.0147796925650543,2.5634452704434763,-0.007686398624930854
SKK,D_rapid_expansion,2026-05-04,No Significant Move,S-20,49.05520561019096,4.12478895525754,3.0758799235653087,-0.016748668197369143
SKK,E_base_breakout,2026-05-04,No Significant Move,S,92.6672183217478,18.286797315408755,17.667548904499412,0.6606731592982968
SKK,E_base_breakout,2026-05-04,No Significant Move,S-1,37.29901040854604,0.07698557813397618,0.10891089108910891,-0.01288196640539302
SKK,E_base_breakout,2026-05-04,No Significant Move,S-2,37.80682637552153,0.8411212613966583,0.10558484824637339,-0.02053656917080221
SKK,E_base_breakout,2026-05-04,No Significant Move,S-3,37.80682637552153,1.3053313640644693,0.04175092961054211,-0.030201933319138702
SKK,E_base_breakout,2026-05-04,No Significant Move,S-4,37.06805367414411,0.2744883050657118,0.20246974274052176,-0.04030531668411588
SKK,E_base_breakout,2026-05-04,No Significant Move,S-5,35.283462591331556,-0.8849899475665381,0.04810317480953743,-0.048335993071941946
SKK,E_base_breakout,2026-05-04,No Significant Move,S-6,33.89083228332812,-1.8434013699515077,0.18494784146400817,-0.049480125367497185
SKK,E_base_breakout,2026-05-04,No Significant Move,S-7,36.244588758946975,-1.9533486386932328,0.12932047966141547,-0.04073533448087524
SKK,E_base_breakout,2026-05-04,No Significant Move,S-10,42.104634675026674,-1.1151505355238267,1.2539875335353239,-0.023017546313064047
SKK,E_base_breakout,2026-05-04,No Significant Move,S-15,40.53251804992992,-1.0147796925650543,2.5634452704434763,-0.007686398624930854
SKK,E_base_breakout,2026-05-04,No Significant Move,S-20,49.05520561019096,4.12478895525754,3.0758799235653087,-0.016748668197369143
WNW,A_10_from_low,2026-04-08,Rapid Move,S,22.31899657089916,0.002255581357066679,0.3989169288587329,0.16612652251296822
WNW,A_10_from_low,2026-04-08,Rapid Move,S-1,21.99480613234995,-0.15300821560052688,0.3613435492000226,-1.154694218287439
WNW,A_10_from_low,2026-04-08,Rapid Move,S-2,22.124409749589148,-0.2330993531679771,0.41557928813236616,-2.5937371192073684
WNW,A_10_from_low,2026-04-08,Rapid Move,S-3,22.31222982682796,-0.09874755631924377,0.31274521542259864,-4.215204304175813
WNW,A_10_from_low,2026-04-08,Rapid Move,S-4,22.45383077915153,-0.09571597819513518,2.2915202218058233,-6.037175672768434
WNW,A_10_from_low,2026-04-08,Rapid Move,S-5,22.82370780909308,0.00458787007055624,0.1484458098144704,-8.021623691296448
WNW,A_10_from_low,2026-04-08,Rapid Move,S-6,22.60847249578569,-0.15816056081240504,0.23092378986493803,-10.263822633737423
WNW,A_10_from_low,2026-04-08,Rapid Move,S-7,22.740978713736936,-0.18799496447195926,0.43170720121221196,-12.49416427381248
WNW,A_10_from_low,2026-04-08,Rapid Move,S-10,23.304963607152814,0.2529262066776899,0.5840885284175986,-18.282195514197543
WNW,A_10_from_low,2026-04-08,Rapid Move,S-15,25.60746754209805,-13.82671319857416,8.707930122527596,-5.114939407772315
WNW,A_10_from_low,2026-04-08,Rapid Move,S-20,71.88356461045117,4.460807966976662,3.6130742049469964,4.230433694427965
WNW,B_20_from_low,2026-04-16,No Significant Move,S,24.83462519609786,0.8874940014136001,11.980072180782368,4.770682941371351
WNW,B_20_from_low,2026-04-16,No Significant Move,S-1,22.13695685663717,-0.025936876623632088,0.4880413548214523,4.217018005244611
WNW,B_20_from_low,2026-04-16,No Significant Move,S-2,22.149259363450867,-0.03342039060770693,0.0889360983375046,3.699843035658848
WNW,B_20_from_low,2026-04-16,No Significant Move,S-3,22.17214319185706,-0.04895112634736639,0.12998808548853324,3.051039048615337
WNW,B_20_from_low,2026-04-16,No Significant Move,S-4,22.214767486508066,0.0733204513860386,0.10682676300591765,2.255871804830683
WNW,B_20_from_low,2026-04-16,No Significant Move,S-5,22.249520535273987,0.041703595228279745,0.10688134499071468,1.2966427509405634
WNW,B_20_from_low,2026-04-16,No Significant Move,S-6,22.31899657089916,0.002255581357066679,0.3989169288587329,0.16612652251296822
WNW,B_20_from_low,2026-04-16,No Significant Move,S-7,21.99480613234995,-0.15300821560052688,0.3613435492000226,-1.154694218287439
WNW,B_20_from_low,2026-04-16,No Significant Move,S-10,22.45383077915153,-0.09571597819513518,2.2915202218058233,-6.037175672768434
WNW,B_20_from_low,2026-04-16,No Significant Move,S-15,23.082954178222906,-0.14428673864927552,0.4118859460498471,-16.647402687165133
WNW,B_20_from_low,2026-04-16,No Significant Move,S-20,23.30293442591048,-14.795516943372581,6.008756452581789,-12.748679053398112
WNW,C_20_in_1_3,2026-04-16,No Significant Move,S,24.83462519609786,0.8874940014136001,11.980072180782368,4.770682941371351
WNW,C_20_in_1_3,2026-04-16,No Significant Move,S-1,22.13695685663717,-0.025936876623632088,0.4880413548214523,4.217018005244611
WNW,C_20_in_1_3,2026-04-16,No Significant Move,S-2,22.149259363450867,-0.03342039060770693,0.0889360983375046,3.699843035658848
WNW,C_20_in_1_3,2026-04-16,No Significant Move,S-3,22.17214319185706,-0.04895112634736639,0.12998808548853324,3.051039048615337
WNW,C_20_in_1_3,2026-04-16,No Significant Move,S-4,22.214767486508066,0.0733204513860386,0.10682676300591765,2.255871804830683
WNW,C_20_in_1_3,2026-04-16,No Significant Move,S-5,22.249520535273987,0.041703595228279745,0.10688134499071468,1.2966427509405634
WNW,C_20_in_1_3,2026-04-16,No Significant Move,S-6,22.31899657089916,0.002255581357066679,0.3989169288587329,0.16612652251296822
WNW,C_20_in_1_3,2026-04-16,No Significant Move,S-7,21.99480613234995,-0.15300821560052688,0.3613435492000226,-1.154694218287439
WNW,C_20_in_1_3,2026-04-16,No Significant Move,S-10,22.45383077915153,-0.09571597819513518,2.2915202218058233,-6.037175672768434
WNW,C_20_in_1_3,2026-04-16,No Significant Move,S-15,23.082954178222906,-0.14428673864927552,0.4118859460498471,-16.647402687165133
WNW,C_20_in_1_3,2026-04-16,No Significant Move,S-20,23.30293442591048,-14.795516943372581,6.008756452581789,-12.748679053398112
WNW,D_rapid_expansion,2026-04-16,No Significant Move,S,24.83462519609786,0.8874940014136001,11.980072180782368,4.770682941371351
WNW,D_rapid_expansion,2026-04-16,No Significant Move,S-1,22.13695685663717,-0.025936876623632088,0.4880413548214523,4.217018005244611
WNW,D_rapid_expansion,2026-04-16,No Significant Move,S-2,22.149259363450867,-0.03342039060770693,0.0889360983375046,3.699843035658848
WNW,D_rapid_expansion,2026-04-16,No Significant Move,S-3,22.17214319185706,-0.04895112634736639,0.12998808548853324,3.051039048615337
WNW,D_rapid_expansion,2026-04-16,No Significant Move,S-4,22.214767486508066,0.0733204513860386,0.10682676300591765,2.255871804830683
WNW,D_rapid_expansion,2026-04-16,No Significant Move,S-5,22.249520535273987,0.041703595228279745,0.10688134499071468,1.2966427509405634
WNW,D_rapid_expansion,2026-04-16,No Significant Move,S-6,22.31899657089916,0.002255581357066679,0.3989169288587329,0.16612652251296822
WNW,D_rapid_expansion,2026-04-16,No Significant Move,S-7,21.99480613234995,-0.15300821560052688,0.3613435492000226,-1.154694218287439
WNW,D_rapid_expansion,2026-04-16,No Significant Move,S-10,22.45383077915153,-0.09571597819513518,2.2915202218058233,-6.037175672768434
WNW,D_rapid_expansion,2026-04-16,No Significant Move,S-15,23.082954178222906,-0.14428673864927552,0.4118859460498471,-16.647402687165133
WNW,D_rapid_expansion,2026-04-16,No Significant Move,S-20,23.30293442591048,-14.795516943372581,6.008756452581789,-12.748679053398112
WNW,E_base_breakout,2026-08-11,Temporary Spike,S,48.254690998640044,1.902200374282619,3.5532780708364733,0.08169889640721406
WNW,E_base_breakout,2026-08-11,Temporary Spike,S-1,42.29708282787788,0.8019993979300656,0.3537473540702472,0.062269294394664165
WNW,E_base_breakout,2026-08-11,Temporary Spike,S-2,40.06846998682265,1.2438427983975704,0.6668556445326341,0.05445989755110625
WNW,E_base_breakout,2026-08-11,Temporary Spike,S-3,42.548089875792186,1.4237413083345558,0.8458844133099825,0.05079688050799874
WNW,E_base_breakout,2026-08-11,Temporary Spike,S-4,39.89108463408768,1.6112219135045294,0.48346818499650385,0.032871775039998996
WNW,E_base_breakout,2026-08-11,Temporary Spike,S-5,36.33694159162994,0.691838364774739,0.12585291887793784,0.017294246095301335
WNW,E_base_breakout,2026-08-11,Temporary Spike,S-6,38.27686595078852,1.2511634969763132,0.15873015873015872,0.009939117205151449
WNW,E_base_breakout,2026-08-11,Temporary Spike,S-7,35.057418893574095,0.3340724100693298,0.3585838088189653,-0.009074047195901103
WNW,E_base_breakout,2026-08-11,Temporary Spike,S-10,34.055201663366105,0.3904114595900599,0.19077751280900998,-0.03501562095605104
WNW,E_base_breakout,2026-08-11,Temporary Spike,S-15,34.7615088057245,-2.6010686586929217,2.5898579705686307,0.01478612214923597
WNW,E_base_breakout,2026-08-11,Temporary Spike,S-20,43.36080333709209,0.9421862086025546,0.06175962777305423,0.13991705739971982
XRTX,A_10_from_low,2026-04-06,Temporary Spike,S,60.27560822321724,3.528543998309812,5.958549222797927,0.04157406272108229
XRTX,A_10_from_low,2026-04-06,Temporary Spike,S-1,54.00933758170231,3.4208792742891325,1.8509254627313656,0.02469820240469152
XRTX,A_10_from_low,2026-04-06,Temporary Spike,S-2,52.78898209672603,3.3359719541013155,1.5105374609256832,0.014057896181308982
XRTX,A_10_from_low,2026-04-06,Temporary Spike,S-3,49.689976228287804,5.292108570430344,1.6877152698048221,9.135365964701991e-05
XRTX,A_10_from_low,2026-04-06,Temporary Spike,S-4,43.746699758834914,1.1901472871455756,1.1871125114340888,-0.01338103983256167
XRTX,A_10_from_low,2026-04-06,Temporary Spike,S-5,42.781066234422084,0.6758174115935844,2.5863521482729572,-0.01933789574086167
XRTX,A_10_from_low,2026-04-06,Temporary Spike,S-6,33.81365051699677,-3.6398211369272153,1.793454223794781,-0.024054515203362367
XRTX,A_10_from_low,2026-04-06,Temporary Spike,S-7,40.17625789739819,-0.6440868880450239,0.3234624145785877,-0.011195507666156485
XRTX,A_10_from_low,2026-04-06,Temporary Spike,S-10,42.10851856153326,0.48459282508056134,1.1040904556035915,-0.0017385751652170267
XRTX,A_10_from_low,2026-04-06,Temporary Spike,S-15,41.4167524886192,-5.420711991474579,1.0700505873274457,0.03398395799937824
XRTX,A_10_from_low,2026-04-06,Temporary Spike,S-20,58.4307007955485,6.140666071017253,0.5183980483838179,0.05230528491487971
XRTX,B_20_from_low,2026-04-08,Temporary Spike,S,69.09610229535788,5.028921571218523,7.475638725941727,0.07900098207517485
XRTX,B_20_from_low,2026-04-08,Temporary Spike,S-1,52.56295292173781,-0.07534305832940665,0.401059402194476,0.03968084635270583
XRTX,B_20_from_low,2026-04-08,Temporary Spike,S-2,60.27560822321724,3.528543998309812,5.958549222797927,0.04157406272108229
XRTX,B_20_from_low,2026-04-08,Temporary Spike,S-3,54.00933758170231,3.4208792742891325,1.8509254627313656,0.02469820240469152
XRTX,B_20_from_low,2026-04-08,Temporary Spike,S-4,52.78898209672603,3.3359719541013155,1.5105374609256832,0.014057896181308982
XRTX,B_20_from_low,2026-04-08,Temporary Spike,S-5,49.689976228287804,5.292108570430344,1.6877152698048221,9.135365964701991e-05
XRTX,B_20_from_low,2026-04-08,Temporary Spike,S-6,43.746699758834914,1.1901472871455756,1.1871125114340888,-0.01338103983256167
XRTX,B_20_from_low,2026-04-08,Temporary Spike,S-7,42.781066234422084,0.6758174115935844,2.5863521482729572,-0.01933789574086167
XRTX,B_20_from_low,2026-04-08,Temporary Spike,S-10,40.75361399964133,-1.4458321518088748,0.39739485594436474,-0.00760378208762566
XRTX,B_20_from_low,2026-04-08,Temporary Spike,S-15,40.654740086291575,-3.887523346061748,0.7249466950959488,0.007780153530737466
XRTX,B_20_from_low,2026-04-08,Temporary Spike,S-20,57.67888846304294,2.264588265638281,0.3317192630934491,0.06375830107982203
XRTX,C_20_in_1_3,2026-04-22,No Significant Move,S,62.37591895863112,3.5658787953299957,0.17104752581716487,0.0539500722111374
XRTX,C_20_in_1_3,2026-04-22,No Significant Move,S-1,60.03965964244305,1.4019492467950414,19.443738880729146,0.03288410301007709
XRTX,C_20_in_1_3,2026-04-22,No Significant Move,S-2,51.195528163394066,0.5183477309317747,0.2542857142857143,0.010100246669970947
XRTX,C_20_in_1_3,2026-04-22,No Significant Move,S-3,51.67828257264113,0.6019568555732681,0.17280608277411366,0.017146190901327754
XRTX,C_20_in_1_3,2026-04-22,No Significant Move,S-4,55.833811902057924,1.693549193809884,0.7377935723114957,0.024395289539822916
XRTX,C_20_in_1_3,2026-04-22,No Significant Move,S-5,49.64048497059874,-2.5647237991256753,0.42128647480286596,0.01615183635308022
XRTX,C_20_in_1_3,2026-04-22,No Significant Move,S-6,49.872412005921326,-1.1123989984527043,1.906624297237839,0.02978707020145014
XRTX,C_20_in_1_3,2026-04-22,No Significant Move,S-7,50.75316432062827,-6.114312658243203,14.400188018309402,0.047719818459316846
XRTX,C_20_in_1_3,2026-04-22,No Significant Move,S-10,69.09610229535788,5.028921571218523,7.475638725941727,0.07900098207517485
XRTX,C_20_in_1_3,2026-04-22,No Significant Move,S-15,49.689976228287804,5.292108570430344,1.6877152698048221,9.135365964701991e-05
XRTX,C_20_in_1_3,2026-04-22,No Significant Move,S-20,40.75361399964133,-1.4458321518088748,0.39739485594436474,-0.00760378208762566
XRTX,D_rapid_expansion,2026-08-27,No Significant Move,S,66.90954793765134,8.155570538528883,3.3096446700507616,0.028879203706846004
XRTX,D_rapid_expansion,2026-08-27,No Significant Move,S-1,57.24338057737885,3.958634148652718,0.18401380103507764,0.010623261921363843
XRTX,D_rapid_expansion,2026-08-27,No Significant Move,S-2,60.339857562015965,5.592666414917413,4.238745574102175,0.003267665365081324
XRTX,D_rapid_expansion,2026-08-27,No Significant Move,S-3,42.44283632206469,0.22262591602797008,0.12610340479192939,-0.012923118517416197
XRTX,D_rapid_expansion,2026-08-27,No Significant Move,S-4,45.3674781314207,0.1640382084143018,0.19351166761525326,-0.01109492590164361
XRTX,D_rapid_expansion,2026-08-27,No Significant Move,S-5,43.56185831726373,-0.7285111481975003,0.05279366476022877,-0.01126362155830791
XRTX,D_rapid_expansion,2026-08-27,No Significant Move,S-6,41.77495857398078,-3.64033313141748,0.33373063170441003,-0.008535412696801189
XRTX,D_rapid_expansion,2026-08-27,No Significant Move,S-7,44.87536350617779,-3.5696292977069533,0.6077568972411036,-0.0014544604462962789
XRTX,D_rapid_expansion,2026-08-27,No Significant Move,S-10,55.58425139929865,0.534478371328054,0.1757188498402556,0.016807958779465646
XRTX,D_rapid_expansion,2026-08-27,No Significant Move,S-15,45.15496181305777,-2.6947428665786526,1.6212752322973405,0.014561344733499897
XRTX,D_rapid_expansion,2026-08-27,No Significant Move,S-20,44.62148135027627,0.09430541609535699,0.6270627062706271,0.007333507758489878
XRTX,E_base_breakout,2026-08-27,No Significant Move,S,66.90954793765134,8.155570538528883,3.3096446700507616,0.028879203706846004
XRTX,E_base_breakout,2026-08-27,No Significant Move,S-1,57.24338057737885,3.958634148652718,0.18401380103507764,0.010623261921363843
XRTX,E_base_breakout,2026-08-27,No Significant Move,S-2,60.339857562015965,5.592666414917413,4.238745574102175,0.003267665365081324
XRTX,E_base_breakout,2026-08-27,No Significant Move,S-3,42.44283632206469,0.22262591602797008,0.12610340479192939,-0.012923118517416197
XRTX,E_base_breakout,2026-08-27,No Significant Move,S-4,45.3674781314207,0.1640382084143018,0.19351166761525326,-0.01109492590164361
XRTX,E_base_breakout,2026-08-27,No Significant Move,S-5,43.56185831726373,-0.7285111481975003,0.05279366476022877,-0.01126362155830791
XRTX,E_base_breakout,2026-08-27,No Significant Move,S-6,41.77495857398078,-3.64033313141748,0.33373063170441003,-0.008535412696801189
XRTX,E_base_breakout,2026-08-27,No Significant Move,S-7,44.87536350617779,-3.5696292977069533,0.6077568972411036,-0.0014544604462962789
XRTX,E_base_breakout,2026-08-27,No Significant Move,S-10,55.58425139929865,0.534478371328054,0.1757188498402556,0.016807958779465646
XRTX,E_base_breakout,2026-08-27,No Significant Move,S-15,45.15496181305777,-2.6947428665786526,1.6212752322973405,0.014561344733499897
XRTX,E_base_breakout,2026-08-27,No Significant Move,S-20,44.62148135027627,0.09430541609535699,0.6270627062706271,0.007333507758489878
CHR,A_10_from_low,2026-04-09,No Significant Move,S,18.91765894472853,-3.1680171732913607,7.892749291241955,-0.026730797382517546
CHR,A_10_from_low,2026-04-09,No Significant Move,S-1,27.792186496086615,-0.5949518527182723,1.5265759481196062,0.007335979124802938
CHR,A_10_from_low,2026-04-09,No Significant Move,S-2,28.42171046460261,-1.6440868943632267,2.4261325744907793,0.005799764067291102
CHR,A_10_from_low,2026-04-09,No Significant Move,S-3,28.42171046460261,-2.344800276133711,1.3049133195283487,0.004633930006886056
CHR,A_10_from_low,2026-04-09,No Significant Move,S-4,29.57704205424143,2.018823693815444,1.8631211339015166,0.007232160705937851
CHR,A_10_from_low,2026-04-09,No Significant Move,S-5,33.35397114769229,3.1058264994739395,0.4383637695734679,0.009526220363511473
CHR,A_10_from_low,2026-04-09,No Significant Move,S-6,35.456111293003744,3.466294570736826,1.6093903497372235,-0.0010487249818283972
CHR,A_10_from_low,2026-04-09,No Significant Move,S-7,23.5205709727951,-1.6328680687987809,0.3722595712810604,-0.022072888729718965
CHR,A_10_from_low,2026-04-09,No Significant Move,S-10,28.41917517919144,0.8861230543510411,0.8138646384092466,-0.02349860311530705
CHR,A_10_from_low,2026-04-09,No Significant Move,S-15,33.362410517884456,1.6475671254380113,2.3688258417364554,-0.04023993272497167
CHR,A_10_from_low,2026-04-09,No Significant Move,S-20,31.05687536044313,-0.9868730650621463,1.0798709123623698,-0.08179381192407195
CHR,B_20_from_low,2026-04-09,No Significant Move,S,18.91765894472853,-3.1680171732913607,7.892749291241955,-0.026730797382517546
CHR,B_20_from_low,2026-04-09,No Significant Move,S-1,27.792186496086615,-0.5949518527182723,1.5265759481196062,0.007335979124802938
CHR,B_20_from_low,2026-04-09,No Significant Move,S-2,28.42171046460261,-1.6440868943632267,2.4261325744907793,0.005799764067291102
CHR,B_20_from_low,2026-04-09,No Significant Move,S-3,28.42171046460261,-2.344800276133711,1.3049133195283487,0.004633930006886056
CHR,B_20_from_low,2026-04-09,No Significant Move,S-4,29.57704205424143,2.018823693815444,1.8631211339015166,0.007232160705937851
CHR,B_20_from_low,2026-04-09,No Significant Move,S-5,33.35397114769229,3.1058264994739395,0.4383637695734679,0.009526220363511473
CHR,B_20_from_low,2026-04-09,No Significant Move,S-6,35.456111293003744,3.466294570736826,1.6093903497372235,-0.0010487249818283972
CHR,B_20_from_low,2026-04-09,No Significant Move,S-7,23.5205709727951,-1.6328680687987809,0.3722595712810604,-0.022072888729718965
CHR,B_20_from_low,2026-04-09,No Significant Move,S-10,28.41917517919144,0.8861230543510411,0.8138646384092466,-0.02349860311530705
CHR,B_20_from_low,2026-04-09,No Significant Move,S-15,33.362410517884456,1.6475671254380113,2.3688258417364554,-0.04023993272497167
CHR,B_20_from_low,2026-04-09,No Significant Move,S-20,31.05687536044313,-0.9868730650621463,1.0798709123623698,-0.08179381192407195
